class,left_elbow,left_shoulder,left_hip,left_knee,right_elbow,right_shoulder,right_hip,right_knee
right_temple_block_correct,100.24612776122378,60.675096828151645,135.3689682780901,156.07505900840587,137.44400930430382,87.31233407055366,156.68788503080103,148.71004712528313
right_temple_block_correct,100.24612776122378,60.675096828151645,135.3689682780901,156.07505900840587,137.44400930430382,87.31233407055366,156.68788503080103,148.71004712528313
right_temple_block_correct,100.24612776122378,60.675096828151645,135.3689682780901,156.07505900840587,137.44400930430382,87.31233407055366,156.68788503080103,148.71004712528313
right_temple_block_correct,97.78056441475479,61.79865071819023,166.71240645518915,144.4169987846068,140.98936999554792,87.50792323848123,159.1905250494472,170.8405961923357
right_temple_block_correct,97.78056441475479,61.79865071819023,166.71240645518915,144.4169987846068,140.98936999554792,87.50792323848123,159.1905250494472,170.8405961923357
right_temple_block_correct,97.78056441475479,61.79865071819023,166.71240645518915,144.4169987846068,140.98936999554792,87.50792323848123,159.1905250494472,170.8405961923357
solar_plexus_thrust_correct,106.39854796627051,36.30070518801954,155.61670149844676,150.50880266064885,142.6133118326766,15.193232090837443,139.68371008648296,161.0320615399056
solar_plexus_thrust_correct,106.39854796627051,36.30070518801954,155.61670149844676,150.50880266064885,142.6133118326766,15.193232090837443,139.68371008648296,161.0320615399056
solar_plexus_thrust_correct,106.39854796627051,36.30070518801954,155.61670149844676,150.50880266064885,142.6133118326766,15.193232090837443,139.68371008648296,161.0320615399056
solar_plexus_thrust_correct,108.41797967467092,39.23570314188636,157.31966972742066,154.11708773971134,137.84103277520572,12.7259587322432,164.16030939502372,146.7826289324466
solar_plexus_thrust_correct,108.41797967467092,39.23570314188636,157.31966972742066,154.11708773971134,137.84103277520572,12.7259587322432,164.16030939502372,146.7826289324466
solar_plexus_thrust_correct,108.41797967467092,39.23570314188636,157.31966972742066,154.11708773971134,137.84103277520572,12.7259587322432,164.16030939502372,146.7826289324466
solar_plexus_thrust_correct,143.22214412316094,57.64392184558364,164.43339897692059,148.9677882107681,149.60152021750503,42.18937328179652,125.13856987708914,144.93075622719556
solar_plexus_thrust_correct,143.22214412316094,57.64392184558364,164.43339897692059,148.9677882107681,149.60152021750503,42.18937328179652,125.13856987708914,144.93075622719556
solar_plexus_thrust_correct,143.22214412316094,57.64392184558364,164.43339897692059,148.9677882107681,149.60152021750503,42.18937328179652,125.13856987708914,144.93075622719556
solar_plexus_thrust_correct,123.92598337731961,47.80497990168909,149.17067147595574,156.28168834508602,137.6209796932077,48.1526378866561,149.9453924556905,150.5450758551241
solar_plexus_thrust_correct,123.92598337731961,47.80497990168909,149.17067147595574,156.28168834508602,137.6209796932077,48.1526378866561,149.9453924556905,150.5450758551241
solar_plexus_thrust_correct,123.92598337731961,47.80497990168909,149.17067147595574,156.28168834508602,137.6209796932077,48.1526378866561,149.9453924556905,150.5450758551241
